i,j,sponsor,cosponsor,sponsor_id,cosponsor_id,count
52,89,CL(MI-D),CD(CT-D),14709,14213,0
52,90,CL(MI-D),BG(FL-D),14709,15503,0
52,91,CL(MI-D),EH(SC-D),14709,11204,0
52,92,CL(MI-D),JK(MA-D),14709,14920,5
52,93,CL(MI-D),PL(VT-D),14709,14307,0
52,94,CL(MI-D),JR(WV-D),14709,14922,0
52,95,CL(MI-D),BF(TN-R),14709,49502,0
52,96,CL(MI-D),MM(KY-R),14709,14921,15
52,97,CL(MI-D),TD(SD-D),14709,14617,0
52,98,CL(MI-D),HR(NV-D),14709,15054,0
52,99,CL(MI-D),DI(HI-D),14709,4812,0
52,100,CL(MI-D),JR(RI-D),14709,29142,0
53,1,JL(CT-D),DA(HI-D),15704,14400,15
53,2,JL(CT-D),LA(TN-R),15704,40304,0
53,3,JL(CT-D),AA(CO-R),15704,29108,0
53,4,JL(CT-D),GA(VA-R),15704,29148,5
53,5,JL(CT-D),EB(IN-D),15704,49901,0
53,6,JL(CT-D),JB(DE-D),15704,14101,0
53,7,JL(CT-D),JB(NM-D),15704,14912,0
53,8,JL(CT-D),CB(MO-R),15704,15501,0
53,9,JL(CT-D),BB(CA-D),15704,15011,0
53,10,JL(CT-D),SB(KS-R),15704,29523,5
53,11,JL(CT-D),JB(KY-R),15704,15406,0
53,12,JL(CT-D),CB(MT-R),15704,15701,0
53,13,JL(CT-D),RB(WV-D),15704,1366,0
53,14,JL(CT-D),MC(WA-D),15704,39310,5
53,15,JL(CT-D),TC(DE-D),15704,15015,0
53,16,JL(CT-D),LC(RI-R),15704,49905,0
53,17,JL(CT-D),SC(GA-R),15704,29512,0
53,18,JL(CT-D),HC(NY-D),15704,40105,25
53,19,JL(CT-D),TC(MS-R),15704,14009,5
53,20,JL(CT-D),NC(MN-R),15704,40302,0
53,21,JL(CT-D),SC(ME-R),15704,49703,10
53,22,JL(CT-D),KC(ND-D),15704,15502,0
53,23,JL(CT-D),JC(TX-R),15704,40305,0
53,24,JL(CT-D),JC(NJ-D),15704,40104,0
53,25,JL(CT-D),MC(ID-R),15704,29345,0
53,26,JL(CT-D),MD(MN-D),15704,40101,0
53,27,JL(CT-D),MD(OH-R),15704,15020,0
53,28,JL(CT-D),ED(NC-R),15704,40303,0
53,29,JL(CT-D),PD(NM-R),15704,14103,0
53,30,JL(CT-D),BD(ND-D),15704,14812,0
53,31,JL(CT-D),RD(IL-D),15704,15021,15
53,32,JL(CT-D),JE(NC-D),15704,49902,0
53,33,JL(CT-D),JE(NV-R),15704,29537,5
53,34,JL(CT-D),ME(WY-R),15704,49706,0
53,35,JL(CT-D),RF(WI-D),15704,49309,0
53,36,JL(CT-D),DF(CA-D),15704,49300,10
53,37,JL(CT-D),PF(IL-R),15704,49900,0
53,38,JL(CT-D),LG(SC-R),15704,29566,0
53,39,JL(CT-D),CG(IA-R),15704,14226,0
53,40,JL(CT-D),CH(NE-R),15704,49704,0
53,41,JL(CT-D),TH(IA-D),15704,14230,5
53,42,JL(CT-D),OH(UT-R),15704,14503,5
53,43,JL(CT-D),KH(TX-R),15704,49306,0
53,44,JL(CT-D),JI(OK-R),15704,15424,0
53,45,JL(CT-D),JJ(VT-I),15704,94240,0
53,46,JL(CT-D),TJ(SD-D),15704,15425,0
53,47,JL(CT-D),EK(MA-D),15704,10808,5
53,48,JL(CT-D),HK(WI-D),15704,15703,0
53,49,JL(CT-D),JK(AZ-R),15704,15429,0
53,50,JL(CT-D),ML(LA-D),15704,49702,5
53,51,JL(CT-D),FL(NJ-D),15704,14914,5
53,52,JL(CT-D),CL(MI-D),15704,14709,5
53,54,JL(CT-D),BL(AR-D),15704,29305,0
53,55,JL(CT-D),TL(MS-R),15704,14031,0
53,56,JL(CT-D),JM(AZ-R),15704,15039,5
53,57,JL(CT-D),BM(MD-D),15704,14440,5
53,58,JL(CT-D),ZM(GA-D),15704,49904,5
53,59,JL(CT-D),LM(AK-R),15704,40300,0
53,60,JL(CT-D),PM(WA-D),15704,49308,5
53,61,JL(CT-D),BN(FL-D),15704,14651,5
53,62,JL(CT-D),EN(NE-D),15704,40103,0
53,63,JL(CT-D),DN(OK-R),15704,14908,0
53,64,JL(CT-D),MP(AR-D),15704,40301,5
53,65,JL(CT-D),PR(KS-R),15704,14852,0
53,66,JL(CT-D),RS(PA-R),15704,29141,5
53,67,JL(CT-D),PS(MD-D),15704,13039,0
53,68,JL(CT-D),CS(NY-D),15704,14858,10
53,69,JL(CT-D),JS(AL-R),15704,49700,0
53,70,JL(CT-D),RS(AL-R),15704,94659,0
53,71,JL(CT-D),GS(OR-R),15704,49705,0
53,72,JL(CT-D),OS(ME-R),15704,14661,10
53,73,JL(CT-D),DS(MI-D),15704,29732,0
53,74,JL(CT-D),TS(AK-R),15704,12109,0
53,75,JL(CT-D),JS(NH-R),15704,29740,0
53,76,JL(CT-D),JT(MO-R),15704,29369,0
53,77,JL(CT-D),CT(WY-R),15704,15633,0
53,78,JL(CT-D),JW(VA-R),15704,14712,0
53,79,JL(CT-D),RW(OR-D),15704,14871,0
53,80,JL(CT-D),RB(UT-R),15704,49307,0
53,81,JL(CT-D),BC(CO-R),15704,95407,0
53,82,JL(CT-D),LC(ID-R),15704,14809,5
53,83,JL(CT-D),JG(NH-R),15704,14826,0
53,84,JL(CT-D),RL(IN-R),15704,14506,0
53,85,JL(CT-D),AS(PA-R),15704,14910,0
53,86,JL(CT-D),GV(OH-R),15704,49903,0
53,87,JL(CT-D),MB(MT-D),15704,14203,5
53,88,JL(CT-D),JB(LA-D),15704,13056,0
53,89,JL(CT-D),CD(CT-D),15704,14213,30
53,90,JL(CT-D),BG(FL-D),15704,15503,0
53,91,JL(CT-D),EH(SC-D),15704,11204,0
53,92,JL(CT-D),JK(MA-D),15704,14920,5
53,93,JL(CT-D),PL(VT-D),15704,14307,0
53,94,JL(CT-D),JR(WV-D),15704,14922,0
53,95,JL(CT-D),BF(TN-R),15704,49502,0
53,96,JL(CT-D),MM(KY-R),15704,14921,0
53,97,JL(CT-D),TD(SD-D),15704,14617,5
53,98,JL(CT-D),HR(NV-D),15704,15054,5
53,99,JL(CT-D),DI(HI-D),15704,4812,0
53,100,JL(CT-D),JR(RI-D),15704,29142,0
54,1,BL(AR-D),DA(HI-D),29305,14400,5
54,2,BL(AR-D),LA(TN-R),29305,40304,0
54,3,BL(AR-D),AA(CO-R),29305,29108,5
54,4,BL(AR-D),GA(VA-R),29305,29148,5
54,5,BL(AR-D),EB(IN-D),29305,49901,10
54,6,BL(AR-D),JB(DE-D),29305,14101,0
54,7,BL(AR-D),JB(NM-D),29305,14912,22
54,8,BL(AR-D),CB(MO-R),29305,15501,10
54,9,BL(AR-D),BB(CA-D),29305,15011,0
54,10,BL(AR-D),SB(KS-R),29305,29523,5
54,11,BL(AR-D),JB(KY-R),29305,15406,5
54,12,BL(AR-D),CB(MT-R),29305,15701,0
54,13,BL(AR-D),RB(WV-D),29305,1366,0
54,14,BL(AR-D),MC(WA-D),29305,39310,5
54,15,BL(AR-D),TC(DE-D),29305,15015,0
54,16,BL(AR-D),LC(RI-R),29305,49905,0
54,17,BL(AR-D),SC(GA-R),29305,29512,0
54,18,BL(AR-D),HC(NY-D),29305,40105,0
54,19,BL(AR-D),TC(MS-R),29305,14009,5
54,20,BL(AR-D),NC(MN-R),29305,40302,10
54,21,BL(AR-D),SC(ME-R),29305,49703,10
54,22,BL(AR-D),KC(ND-D),29305,15502,0
54,23,BL(AR-D),JC(TX-R),29305,40305,0
54,24,BL(AR-D),JC(NJ-D),29305,40104,5
54,25,BL(AR-D),MC(ID-R),29305,29345,0
54,26,BL(AR-D),MD(MN-D),29305,40101,5
54,27,BL(AR-D),MD(OH-R),29305,15020,10
54,28,BL(AR-D),ED(NC-R),29305,40303,5
54,29,BL(AR-D),PD(NM-R),29305,14103,0
54,30,BL(AR-D),BD(ND-D),29305,14812,9
54,31,BL(AR-D),RD(IL-D),29305,15021,10
54,32,BL(AR-D),JE(NC-D),29305,49902,0
54,33,BL(AR-D),JE(NV-R),29305,29537,0
54,34,BL(AR-D),ME(WY-R),29305,49706,0
54,35,BL(AR-D),RF(WI-D),29305,49309,0
54,36,BL(AR-D),DF(CA-D),29305,49300,0
54,37,BL(AR-D),PF(IL-R),29305,49900,0
54,38,BL(AR-D),LG(SC-R),29305,29566,5
54,39,BL(AR-D),CG(IA-R),29305,14226,10
54,40,BL(AR-D),CH(NE-R),29305,49704,15
54,41,BL(AR-D),TH(IA-D),29305,14230,15
54,42,BL(AR-D),OH(UT-R),29305,14503,10
54,43,BL(AR-D),KH(TX-R),29305,49306,0
54,44,BL(AR-D),JI(OK-R),29305,15424,0
54,45,BL(AR-D),JJ(VT-I),29305,94240,5
54,46,BL(AR-D),TJ(SD-D),29305,15425,5
54,47,BL(AR-D),EK(MA-D),29305,10808,0
54,48,BL(AR-D),HK(WI-D),29305,15703,0
54,49,BL(AR-D),JK(AZ-R),29305,15429,0
54,50,BL(AR-D),ML(LA-D),29305,49702,5
54,51,BL(AR-D),FL(NJ-D),29305,14914,5
54,52,BL(AR-D),CL(MI-D),29305,14709,5
54,53,BL(AR-D),JL(CT-D),29305,15704,0
54,55,BL(AR-D),TL(MS-R),29305,14031,0
54,56,BL(AR-D),JM(AZ-R),29305,15039,0
54,57,BL(AR-D),BM(MD-D),29305,14440,0
54,58,BL(AR-D),ZM(GA-D),29305,49904,5
54,59,BL(AR-D),LM(AK-R),29305,40300,0
54,60,BL(AR-D),PM(WA-D),29305,49308,10
54,61,BL(AR-D),BN(FL-D),29305,14651,5
54,62,BL(AR-D),EN(NE-D),29305,40103,0
54,63,BL(AR-D),DN(OK-R),29305,14908,0
54,64,BL(AR-D),MP(AR-D),29305,40301,22
54,65,BL(AR-D),PR(KS-R),29305,14852,2
54,66,BL(AR-D),RS(PA-R),29305,29141,5
54,67,BL(AR-D),PS(MD-D),29305,13039,0
54,68,BL(AR-D),CS(NY-D),29305,14858,0
54,69,BL(AR-D),JS(AL-R),29305,49700,0
54,70,BL(AR-D),RS(AL-R),29305,94659,0
54,71,BL(AR-D),GS(OR-R),29305,49705,10
54,72,BL(AR-D),OS(ME-R),29305,14661,0
54,73,BL(AR-D),DS(MI-D),29305,29732,5
54,74,BL(AR-D),TS(AK-R),29305,12109,0
54,75,BL(AR-D),JS(NH-R),29305,29740,0
54,76,BL(AR-D),JT(MO-R),29305,29369,5
54,77,BL(AR-D),CT(WY-R),29305,15633,0
54,78,BL(AR-D),JW(VA-R),29305,14712,0
54,79,BL(AR-D),RW(OR-D),29305,14871,0
54,80,BL(AR-D),RB(UT-R),29305,49307,0
54,81,BL(AR-D),BC(CO-R),29305,95407,0
54,82,BL(AR-D),LC(ID-R),29305,14809,0
54,83,BL(AR-D),JG(NH-R),29305,14826,0
54,84,BL(AR-D),RL(IN-R),29305,14506,5
54,85,BL(AR-D),AS(PA-R),29305,14910,0
54,86,BL(AR-D),GV(OH-R),29305,49903,0
54,87,BL(AR-D),MB(MT-D),29305,14203,0
54,88,BL(AR-D),JB(LA-D),29305,13056,7
54,89,BL(AR-D),CD(CT-D),29305,14213,5
54,90,BL(AR-D),BG(FL-D),29305,15503,5
54,91,BL(AR-D),EH(SC-D),29305,11204,5
54,92,BL(AR-D),JK(MA-D),29305,14920,5
54,93,BL(AR-D),PL(VT-D),29305,14307,0
54,94,BL(AR-D),JR(WV-D),29305,14922,2
54,95,BL(AR-D),BF(TN-R),29305,49502,0
54,96,BL(AR-D),MM(KY-R),29305,14921,0
54,97,BL(AR-D),TD(SD-D),29305,14617,0
54,98,BL(AR-D),HR(NV-D),29305,15054,0
54,99,BL(AR-D),DI(HI-D),29305,4812,1
54,100,BL(AR-D),JR(RI-D),29305,29142,0
55,1,TL(MS-R),DA(HI-D),14031,14400,0
55,2,TL(MS-R),LA(TN-R),14031,40304,0
55,3,TL(MS-R),AA(CO-R),14031,29108,5
55,4,TL(MS-R),GA(VA-R),14031,29148,5
55,5,TL(MS-R),EB(IN-D),14031,49901,0
55,6,TL(MS-R),JB(DE-D),14031,14101,0
55,7,TL(MS-R),JB(NM-D),14031,14912,0
55,8,TL(MS-R),CB(MO-R),14031,15501,0
55,9,TL(MS-R),BB(CA-D),14031,15011,0
55,10,TL(MS-R),SB(KS-R),14031,29523,0
55,11,TL(MS-R),JB(KY-R),14031,15406,0
55,12,TL(MS-R),CB(MT-R),14031,15701,0
55,13,TL(MS-R),RB(WV-D),14031,1366,0
55,14,TL(MS-R),MC(WA-D),14031,39310,0
55,15,TL(MS-R),TC(DE-D),14031,15015,0
55,16,TL(MS-R),LC(RI-R),14031,49905,0
55,17,TL(MS-R),SC(GA-R),14031,29512,0
55,18,TL(MS-R),HC(NY-D),14031,40105,0
55,19,TL(MS-R),TC(MS-R),14031,14009,10
55,20,TL(MS-R),NC(MN-R),14031,40302,0
55,21,TL(MS-R),SC(ME-R),14031,49703,0
55,22,TL(MS-R),KC(ND-D),14031,15502,0
55,23,TL(MS-R),JC(TX-R),14031,40305,0
55,24,TL(MS-R),JC(NJ-D),14031,40104,0
55,25,TL(MS-R),MC(ID-R),14031,29345,0
55,26,TL(MS-R),MD(MN-D),14031,40101,0
55,27,TL(MS-R),MD(OH-R),14031,15020,0
55,28,TL(MS-R),ED(NC-R),14031,40303,0
55,29,TL(MS-R),PD(NM-R),14031,14103,0
55,30,TL(MS-R),BD(ND-D),14031,14812,0
55,31,TL(MS-R),RD(IL-D),14031,15021,0
55,32,TL(MS-R),JE(NC-D),14031,49902,0
55,33,TL(MS-R),JE(NV-R),14031,29537,0
55,34,TL(MS-R),ME(WY-R),14031,49706,0
55,35,TL(MS-R),RF(WI-D),14031,49309,0
55,36,TL(MS-R),DF(CA-D),14031,49300,0
55,37,TL(MS-R),PF(IL-R),14031,49900,0
55,38,TL(MS-R),LG(SC-R),14031,29566,5
55,39,TL(MS-R),CG(IA-R),14031,14226,0
55,40,TL(MS-R),CH(NE-R),14031,49704,0
55,41,TL(MS-R),TH(IA-D),14031,14230,0
55,42,TL(MS-R),OH(UT-R),14031,14503,0
55,43,TL(MS-R),KH(TX-R),14031,49306,5
55,44,TL(MS-R),JI(OK-R),14031,15424,0
55,45,TL(MS-R),JJ(VT-I),14031,94240,0
55,46,TL(MS-R),TJ(SD-D),14031,15425,0
55,47,TL(MS-R),EK(MA-D),14031,10808,0
55,48,TL(MS-R),HK(WI-D),14031,15703,0
55,49,TL(MS-R),JK(AZ-R),14031,15429,0
55,50,TL(MS-R),ML(LA-D),14031,49702,0
55,51,TL(MS-R),FL(NJ-D),14031,14914,0
55,52,TL(MS-R),CL(MI-D),14031,14709,0
55,53,TL(MS-R),JL(CT-D),14031,15704,0
55,54,TL(MS-R),BL(AR-D),14031,29305,0
55,56,TL(MS-R),JM(AZ-R),14031,15039,0
55,57,TL(MS-R),BM(MD-D),14031,14440,0
55,58,TL(MS-R),ZM(GA-D),14031,49904,0
55,59,TL(MS-R),LM(AK-R),14031,40300,0
55,60,TL(MS-R),PM(WA-D),14031,49308,0
55,61,TL(MS-R),BN(FL-D),14031,14651,0
55,62,TL(MS-R),EN(NE-D),14031,40103,0
55,63,TL(MS-R),DN(OK-R),14031,14908,0
55,64,TL(MS-R),MP(AR-D),14031,40301,0
55,65,TL(MS-R),PR(KS-R),14031,14852,0
55,66,TL(MS-R),RS(PA-R),14031,29141,0
55,67,TL(MS-R),PS(MD-D),14031,13039,0
55,68,TL(MS-R),CS(NY-D),14031,14858,0
55,69,TL(MS-R),JS(AL-R),14031,49700,5
55,70,TL(MS-R),RS(AL-R),14031,94659,0
55,71,TL(MS-R),GS(OR-R),14031,49705,5
55,72,TL(MS-R),OS(ME-R),14031,14661,0
55,73,TL(MS-R),DS(MI-D),14031,29732,0
55,74,TL(MS-R),TS(AK-R),14031,12109,0
55,75,TL(MS-R),JS(NH-R),14031,29740,0
55,76,TL(MS-R),JT(MO-R),14031,29369,0
55,77,TL(MS-R),CT(WY-R),14031,15633,5
55,78,TL(MS-R),JW(VA-R),14031,14712,5
55,79,TL(MS-R),RW(OR-D),14031,14871,0
55,80,TL(MS-R),RB(UT-R),14031,49307,0
55,81,TL(MS-R),BC(CO-R),14031,95407,0
55,82,TL(MS-R),LC(ID-R),14031,14809,0
55,83,TL(MS-R),JG(NH-R),14031,14826,0
55,84,TL(MS-R),RL(IN-R),14031,14506,0
55,85,TL(MS-R),AS(PA-R),14031,14910,0
55,86,TL(MS-R),GV(OH-R),14031,49903,0
55,87,TL(MS-R),MB(MT-D),14031,14203,0
55,88,TL(MS-R),JB(LA-D),14031,13056,5
55,89,TL(MS-R),CD(CT-D),14031,14213,0
55,90,TL(MS-R),BG(FL-D),14031,15503,0
55,91,TL(MS-R),EH(SC-D),14031,11204,0
55,92,TL(MS-R),JK(MA-D),14031,14920,5
55,93,TL(MS-R),PL(VT-D),14031,14307,0
55,94,TL(MS-R),JR(WV-D),14031,14922,2
55,95,TL(MS-R),BF(TN-R),14031,49502,0
55,96,TL(MS-R),MM(KY-R),14031,14921,0
55,97,TL(MS-R),TD(SD-D),14031,14617,5
55,98,TL(MS-R),HR(NV-D),14031,15054,0
55,99,TL(MS-R),DI(HI-D),14031,4812,0
55,100,TL(MS-R),JR(RI-D),14031,29142,0
56,1,JM(AZ-R),DA(HI-D),15039,14400,0
56,2,JM(AZ-R),LA(TN-R),15039,40304,0
56,3,JM(AZ-R),AA(CO-R),15039,29108,0
56,4,JM(AZ-R),GA(VA-R),15039,29148,35
56,5,JM(AZ-R),EB(IN-D),15039,49901,5
56,6,JM(AZ-R),JB(DE-D),15039,14101,5
56,7,JM(AZ-R),JB(NM-D),15039,14912,15
56,8,JM(AZ-R),CB(MO-R),15039,15501,0
56,9,JM(AZ-R),BB(CA-D),15039,15011,10
56,10,JM(AZ-R),SB(KS-R),15039,29523,27
56,11,JM(AZ-R),JB(KY-R),15039,15406,0
56,12,JM(AZ-R),CB(MT-R),15039,15701,2
56,13,JM(AZ-R),RB(WV-D),15039,1366,0
56,14,JM(AZ-R),MC(WA-D),15039,39310,15
56,15,JM(AZ-R),TC(DE-D),15039,15015,5
56,16,JM(AZ-R),LC(RI-R),15039,49905,0
56,17,JM(AZ-R),SC(GA-R),15039,29512,25
56,18,JM(AZ-R),HC(NY-D),15039,40105,10
56,19,JM(AZ-R),TC(MS-R),15039,14009,0
56,20,JM(AZ-R),NC(MN-R),15039,40302,0
56,21,JM(AZ-R),SC(ME-R),15039,49703,5
56,22,JM(AZ-R),KC(ND-D),15039,15502,5
56,23,JM(AZ-R),JC(TX-R),15039,40305,0
56,24,JM(AZ-R),JC(NJ-D),15039,40104,15
56,25,JM(AZ-R),MC(ID-R),15039,29345,0
56,26,JM(AZ-R),MD(MN-D),15039,40101,0
56,27,JM(AZ-R),MD(OH-R),15039,15020,5
56,28,JM(AZ-R),ED(NC-R),15039,40303,0
56,29,JM(AZ-R),PD(NM-R),15039,14103,5
56,30,JM(AZ-R),BD(ND-D),15039,14812,28
56,31,JM(AZ-R),RD(IL-D),15039,15021,5
56,32,JM(AZ-R),JE(NC-D),15039,49902,10
56,33,JM(AZ-R),JE(NV-R),15039,29537,2
56,34,JM(AZ-R),ME(WY-R),15039,49706,0
56,35,JM(AZ-R),RF(WI-D),15039,49309,20
56,36,JM(AZ-R),DF(CA-D),15039,49300,2
56,37,JM(AZ-R),PF(IL-R),15039,49900,5
56,38,JM(AZ-R),LG(SC-R),15039,29566,50
56,39,JM(AZ-R),CG(IA-R),15039,14226,0
56,40,JM(AZ-R),CH(NE-R),15039,49704,0
56,41,JM(AZ-R),TH(IA-D),15039,14230,0
56,42,JM(AZ-R),OH(UT-R),15039,14503,0
56,43,JM(AZ-R),KH(TX-R),15039,49306,17
56,44,JM(AZ-R),JI(OK-R),15039,15424,0
56,45,JM(AZ-R),JJ(VT-I),15039,94240,10
56,46,JM(AZ-R),TJ(SD-D),15039,15425,15
56,47,JM(AZ-R),EK(MA-D),15039,10808,5
56,48,JM(AZ-R),HK(WI-D),15039,15703,0
56,49,JM(AZ-R),JK(AZ-R),15039,15429,20
56,50,JM(AZ-R),ML(LA-D),15039,49702,5
56,51,JM(AZ-R),FL(NJ-D),15039,14914,7
56,52,JM(AZ-R),CL(MI-D),15039,14709,5
56,53,JM(AZ-R),JL(CT-D),15039,15704,15
56,54,JM(AZ-R),BL(AR-D),15039,29305,0
56,55,JM(AZ-R),TL(MS-R),15039,14031,10
56,57,JM(AZ-R),BM(MD-D),15039,14440,5
56,58,JM(AZ-R),ZM(GA-D),15039,49904,20
56,59,JM(AZ-R),LM(AK-R),15039,40300,0
56,60,JM(AZ-R),PM(WA-D),15039,49308,10
56,61,JM(AZ-R),BN(FL-D),15039,14651,5
56,62,JM(AZ-R),EN(NE-D),15039,40103,0
56,63,JM(AZ-R),DN(OK-R),15039,14908,0
56,64,JM(AZ-R),MP(AR-D),15039,40301,0
56,65,JM(AZ-R),PR(KS-R),15039,14852,0
56,66,JM(AZ-R),RS(PA-R),15039,29141,0
56,67,JM(AZ-R),PS(MD-D),15039,13039,5
56,68,JM(AZ-R),CS(NY-D),15039,14858,10
56,69,JM(AZ-R),JS(AL-R),15039,49700,0
56,70,JM(AZ-R),RS(AL-R),15039,94659,0
56,71,JM(AZ-R),GS(OR-R),15039,49705,7
56,72,JM(AZ-R),OS(ME-R),15039,14661,19
56,73,JM(AZ-R),DS(MI-D),15039,29732,10
56,74,JM(AZ-R),TS(AK-R),15039,12109,10
56,75,JM(AZ-R),JS(NH-R),15039,29740,5
56,76,JM(AZ-R),JT(MO-R),15039,29369,0
56,77,JM(AZ-R),CT(WY-R),15039,15633,0
56,78,JM(AZ-R),JW(VA-R),15039,14712,10
56,79,JM(AZ-R),RW(OR-D),15039,14871,0
56,80,JM(AZ-R),RB(UT-R),15039,49307,0
56,81,JM(AZ-R),BC(CO-R),15039,95407,10
56,82,JM(AZ-R),LC(ID-R),15039,14809,0
56,83,JM(AZ-R),JG(NH-R),15039,14826,10
56,84,JM(AZ-R),RL(IN-R),15039,14506,0
56,85,JM(AZ-R),AS(PA-R),15039,14910,5
56,86,JM(AZ-R),GV(OH-R),15039,49903,0
56,87,JM(AZ-R),MB(MT-D),15039,14203,5
56,88,JM(AZ-R),JB(LA-D),15039,13056,12
56,89,JM(AZ-R),CD(CT-D),15039,14213,0
56,90,JM(AZ-R),BG(FL-D),15039,15503,5
56,91,JM(AZ-R),EH(SC-D),15039,11204,69
56,92,JM(AZ-R),JK(MA-D),15039,14920,2
56,93,JM(AZ-R),PL(VT-D),15039,14307,7
56,94,JM(AZ-R),JR(WV-D),15039,14922,10
56,95,JM(AZ-R),BF(TN-R),15039,49502,0
56,96,JM(AZ-R),MM(KY-R),15039,14921,0
56,97,JM(AZ-R),TD(SD-D),15039,14617,20
56,98,JM(AZ-R),HR(NV-D),15039,15054,5
56,99,JM(AZ-R),DI(HI-D),15039,4812,4
56,100,JM(AZ-R),JR(RI-D),15039,29142,0
57,1,BM(MD-D),DA(HI-D),14440,14400,0
57,2,BM(MD-D),LA(TN-R),14440,40304,0
57,3,BM(MD-D),AA(CO-R),14440,29108,0
57,4,BM(MD-D),GA(VA-R),14440,29148,0
57,5,BM(MD-D),EB(IN-D),14440,49901,0
57,6,BM(MD-D),JB(DE-D),14440,14101,5
57,7,BM(MD-D),JB(NM-D),14440,14912,10
57,8,BM(MD-D),CB(MO-R),14440,15501,5
57,9,BM(MD-D),BB(CA-D),14440,15011,5
57,10,BM(MD-D),SB(KS-R),14440,29523,5
57,11,BM(MD-D),JB(KY-R),14440,15406,0
57,12,BM(MD-D),CB(MT-R),14440,15701,0
57,13,BM(MD-D),RB(WV-D),14440,1366,0
57,14,BM(MD-D),MC(WA-D),14440,39310,10
57,15,BM(MD-D),TC(DE-D),14440,15015,0
57,16,BM(MD-D),LC(RI-R),14440,49905,0
57,17,BM(MD-D),SC(GA-R),14440,29512,0
57,18,BM(MD-D),HC(NY-D),14440,40105,10
57,19,BM(MD-D),TC(MS-R),14440,14009,0
57,20,BM(MD-D),NC(MN-R),14440,40302,0
57,21,BM(MD-D),SC(ME-R),14440,49703,10
57,22,BM(MD-D),KC(ND-D),14440,15502,0
57,23,BM(MD-D),JC(TX-R),14440,40305,0
57,24,BM(MD-D),JC(NJ-D),14440,40104,10
57,25,BM(MD-D),MC(ID-R),14440,29345,0
57,26,BM(MD-D),MD(MN-D),14440,40101,0
57,27,BM(MD-D),MD(OH-R),14440,15020,0
57,28,BM(MD-D),ED(NC-R),14440,40303,0
57,29,BM(MD-D),PD(NM-R),14440,14103,0
57,30,BM(MD-D),BD(ND-D),14440,14812,4
57,31,BM(MD-D),RD(IL-D),14440,15021,10
57,32,BM(MD-D),JE(NC-D),14440,49902,5
57,33,BM(MD-D),JE(NV-R),14440,29537,5
57,34,BM(MD-D),ME(WY-R),14440,49706,0
57,35,BM(MD-D),RF(WI-D),14440,49309,0
57,36,BM(MD-D),DF(CA-D),14440,49300,0
57,37,BM(MD-D),PF(IL-R),14440,49900,0
57,38,BM(MD-D),LG(SC-R),14440,29566,0
57,39,BM(MD-D),CG(IA-R),14440,14226,0
57,40,BM(MD-D),CH(NE-R),14440,49704,0
57,41,BM(MD-D),TH(IA-D),14440,14230,0
57,42,BM(MD-D),OH(UT-R),14440,14503,10
57,43,BM(MD-D),KH(TX-R),14440,49306,0
57,44,BM(MD-D),JI(OK-R),14440,15424,0
57,45,BM(MD-D),JJ(VT-I),14440,94240,5
57,46,BM(MD-D),TJ(SD-D),14440,15425,10
57,47,BM(MD-D),EK(MA-D),14440,10808,20
57,48,BM(MD-D),HK(WI-D),14440,15703,0
57,49,BM(MD-D),JK(AZ-R),14440,15429,0
57,50,BM(MD-D),ML(LA-D),14440,49702,15
57,51,BM(MD-D),FL(NJ-D),14440,14914,5
57,52,BM(MD-D),CL(MI-D),14440,14709,0
57,53,BM(MD-D),JL(CT-D),14440,15704,0
57,54,BM(MD-D),BL(AR-D),14440,29305,5
57,55,BM(MD-D),TL(MS-R),14440,14031,0
57,56,BM(MD-D),JM(AZ-R),14440,15039,0
57,58,BM(MD-D),ZM(GA-D),14440,49904,0
57,59,BM(MD-D),LM(AK-R),14440,40300,5
57,60,BM(MD-D),PM(WA-D),14440,49308,25
57,61,BM(MD-D),BN(FL-D),14440,14651,0
57,62,BM(MD-D),EN(NE-D),14440,40103,0
57,63,BM(MD-D),DN(OK-R),14440,14908,0
57,64,BM(MD-D),MP(AR-D),14440,40301,0
57,65,BM(MD-D),PR(KS-R),14440,14852,0
57,66,BM(MD-D),RS(PA-R),14440,29141,0
57,67,BM(MD-D),PS(MD-D),14440,13039,45
57,68,BM(MD-D),CS(NY-D),14440,14858,5
57,69,BM(MD-D),JS(AL-R),14440,49700,0
57,70,BM(MD-D),RS(AL-R),14440,94659,0
57,71,BM(MD-D),GS(OR-R),14440,49705,0
57,72,BM(MD-D),OS(ME-R),14440,14661,10
57,73,BM(MD-D),DS(MI-D),14440,29732,5
57,74,BM(MD-D),TS(AK-R),14440,12109,0
57,75,BM(MD-D),JS(NH-R),14440,29740,0
57,76,BM(MD-D),JT(MO-R),14440,29369,0
57,77,BM(MD-D),CT(WY-R),14440,15633,0
57,78,BM(MD-D),JW(VA-R),14440,14712,0
57,79,BM(MD-D),RW(OR-D),14440,14871,0
57,80,BM(MD-D),RB(UT-R),14440,49307,0
57,81,BM(MD-D),BC(CO-R),14440,95407,5
57,82,BM(MD-D),LC(ID-R),14440,14809,0
57,83,BM(MD-D),JG(NH-R),14440,14826,5
57,84,BM(MD-D),RL(IN-R),14440,14506,0
57,85,BM(MD-D),AS(PA-R),14440,14910,0
57,86,BM(MD-D),GV(OH-R),14440,49903,0
57,87,BM(MD-D),MB(MT-D),14440,14203,0
